player,comp,round,date,venue,opp,pos,min,type,assisted,time_class,assist,solo,year,month,day,dayofweek,dayofyear,weekofyear,quarter,goal
ronaldo,LaLiga,21,2017-05-17,A,Celta de Vigo  ,CF,10,Left-footed shot,,first_half,0,solo,2017,5,17,3,137,20,2,1
ronaldo,LaLiga,21,2017-05-17,A,Celta de Vigo  ,,48,Left-footed shot,Isco,secound_half,Isco,assisted,2017,5,17,3,137,20,2,1
ronaldo,LaLiga,38,2017-05-21,A,Málaga CF  ,CF,2,Right-footed shot,Isco,first_half,Isco,assisted,2017,5,21,7,141,20,2,1
ronaldo,Champions League,Final,2017-06-03,A,Juventus,CF,20,Right-footed shot,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2017,6,3,6,154,22,2,1
ronaldo,Champions League,Final,2017-06-03,A,Juventus,,64,Right-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2017,6,3,6,154,22,2,1
ronaldo,Supercopa,final,2017-08-13,A,FC Barcelona,CF,80,Right-footed shot,Isco,secound_half,Isco,assisted,2017,8,13,7,225,32,3,1
ronaldo,Champions League,Group Stage,2017-09-13,H,APOEL Nicosia,CF,12,Counter attack goal,Gareth Bale,first_half,Gareth Bale,assisted,2017,9,13,3,256,37,3,1
ronaldo,Champions League,Group Stage,2017-09-13,H,APOEL Nicosia,,51,Penalty,,secound_half,0,solo,2017,9,13,3,256,37,3,1
ronaldo,Champions League,Group Stage,2017-09-26,A,Bor. Dortmund,CF,49,Left-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2017,9,26,2,269,39,3,1
ronaldo,Champions League,Group Stage,2017-09-26,A,Bor. Dortmund,,79,Right-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2017,9,26,2,269,39,3,1
ronaldo,LaLiga,8,2017-10-14,A,Getafe  ,CF,85,Right-footed shot,Isco,secound_half,Isco,assisted,2017,10,14,6,287,41,4,1
ronaldo,Champions League,Group Stage,2017-10-17,H,Spurs,LW,43,Penalty,,first_half,0,solo,2017,10,17,2,290,42,4,1
ronaldo,Champions League,Group Stage,2017-11-01,A,Spurs,LW,80,Right-footed shot,Borja Mayoral,secound_half,Borja Mayoral,assisted,2017,11,1,3,305,44,4,1
ronaldo,Champions League,Group Stage,2017-11-21,A,APOEL Nicosia,LW,49,Header,Marcelo,secound_half,Marcelo,assisted,2017,11,21,2,325,47,4,1
ronaldo,Champions League,Group Stage,2017-11-21,A,APOEL Nicosia,,54,Left-footed shot,,secound_half,0,solo,2017,11,21,2,325,47,4,1
ronaldo,LaLiga,13,2017-11-25,H,Málaga CF  ,CF,76,Penalty rebound,,secound_half,0,solo,2017,11,25,6,329,47,4,1
ronaldo,Champions League,Group Stage,2017-12-06,H,Bor. Dortmund,LW,12,Right-footed shot,Mateo Kovacic,first_half,Mateo Kovacic,assisted,2017,12,6,3,340,49,4,1
ronaldo,LaLiga,15,2017-12-09,H,Sevilla FC  ,CF,23,Right-footed shot,Marco Asensio,first_half,Marco Asensio,assisted,2017,12,9,6,343,49,4,1
ronaldo,LaLiga,15,2017-12-09,H,Sevilla FC  ,,31,Penalty,,first_half,0,solo,2017,12,9,6,343,49,4,1
ronaldo,Club World Cup,Semi-Finals,2017-12-13,A,Al-Jazira,LW,53,Right-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2017,12,13,3,347,50,4,1
ronaldo,Club World Cup,Final,2017-12-16,H,Grêmio,LW,53,Direct free kick,,secound_half,0,solo,2017,12,16,6,350,50,4,1
ronaldo,LaLiga,20,2018-01-21,H,Dep. La Coruña  ,LW,78,Left-footed shot,Casemiro,secound_half,Casemiro,assisted,2018,1,21,7,21,3,1,1
ronaldo,LaLiga,20,2018-01-21,H,Dep. La Coruña  ,,84,Header,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2018,1,21,7,21,3,1,1
ronaldo,LaLiga,21,2018-01-27,A,Valencia  ,LW,16,Penalty,,first_half,0,solo,2018,1,27,6,27,4,1,1
ronaldo,LaLiga,21,2018-01-27,A,Valencia  ,,38,Penalty,,first_half,0,solo,2018,1,27,6,27,4,1,1
ronaldo,LaLiga,23,2018-02-10,H,Real Sociedad  ,CF,27,Right-footed shot,Marcelo,first_half,Marcelo,assisted,2018,2,10,6,41,6,1,1
ronaldo,LaLiga,23,2018-02-10,H,Real Sociedad  ,,37,Header,Luka Modric,first_half,Luka Modric,assisted,2018,2,10,6,41,6,1,1
ronaldo,LaLiga,23,2018-02-10,H,Real Sociedad  ,,80,Tap-in,,secound_half,0,solo,2018,2,10,6,41,6,1,1
ronaldo,Champions League,last 16,2018-02-14,H,Paris SG,LW,45,Penalty,,first_half,0,solo,2018,2,14,3,45,7,1,1
ronaldo,Champions League,last 16,2018-02-14,H,Paris SG,,83,Tap-in,,secound_half,0,solo,2018,2,14,3,45,7,1,1
ronaldo,LaLiga,24,2018-02-18,A,Real Betis  ,CF,65,Right-footed shot,Casemiro,secound_half,Casemiro,assisted,2018,2,18,7,49,7,1,1
ronaldo,LaLiga,25,2018-02-24,H,Alavés  ,CF ,44,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2018,2,24,6,55,8,1,1
ronaldo,LaLiga,25,2018-02-24,H,Alavés  ,,61,Right-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2018,2,24,6,55,8,1,1
ronaldo,LaLiga,27,2018-03-03,H,Getafe  ,CF,451,Left-footed shot,Karim Benzema,extra_time,Karim Benzema,assisted,2018,3,3,6,62,9,1,1
ronaldo,LaLiga,27,2018-03-03,H,Getafe  ,,78,Header,Marcelo,secound_half,Marcelo,assisted,2018,3,3,6,62,9,1,1
ronaldo,Champions League,last 16,2018-03-06,A,Paris SG,CF,51,Header,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2018,3,6,2,65,10,1,1
ronaldo,LaLiga,28,2018-03-10,A,SD Eibar  ,CF,33,Right-footed shot,Luka Modric,first_half,Luka Modric,assisted,2018,3,10,6,69,10,1,1
ronaldo,LaLiga,28,2018-03-10,A,SD Eibar  ,,84,Header,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2018,3,10,6,69,10,1,1
ronaldo,LaLiga,29,2018-03-18,H,Girona  ,CF,11,Left-footed shot,Toni Kroos,first_half,Toni Kroos,assisted,2018,3,18,7,77,11,1,1
ronaldo,LaLiga,29,2018-03-18,H,Girona  ,,47,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2018,3,18,7,77,11,1,1
ronaldo,LaLiga,29,2018-03-18,H,Girona  ,,64,Tap-in,,secound_half,0,solo,2018,3,18,7,77,11,1,1
ronaldo,LaLiga,29,2018-03-18,H,Girona  ,,901,Right-footed shot,Toni Kroos,extra_time,Toni Kroos,assisted,2018,3,18,7,77,11,1,1
ronaldo,Champions League,Quarter-Finals,2018-04-03,A,Juventus,CF,3,Right-footed shot,Isco,first_half,Isco,assisted,2018,4,3,2,93,14,2,1
ronaldo,Champions League,Quarter-Finals,2018-04-03,A,Juventus,,64,Right-footed shot,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2018,4,3,2,93,14,2,1
ronaldo,LaLiga,31,2018-04-08,H,Atlético Madrid  ,CF,53,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2018,4,8,7,98,14,2,1
ronaldo,Champions League,Quarter-Finals,2018-04-11,H,Juventus,CF,907,Penalty,,extra_time,0,solo,2018,4,11,3,101,15,2,1
ronaldo,LaLiga,33,2018-04-18,H,Athletic  ,CF,87,Right-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2018,4,18,3,108,16,2,1
ronaldo,LaLiga,36,2018-05-06,A,FC Barcelona  ,LW,14,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2018,5,6,7,126,18,2,1
ronaldo,LaLiga,38,2018-05-19,A,Villarreal  ,CF,32,Header,Marcelo,first_half,Marcelo,assisted,2018,5,19,6,139,20,2,1
ronaldo,Serie A,4,2018-09-16,H,Sassuolo  ,CF,50,Tap-in,,secound_half,0,solo,2018,9,16,7,259,37,3,1
ronaldo,Serie A,4,2018-09-16,H,Sassuolo  ,,65,Left-footed shot,Emre Can,secound_half,Emre Can,assisted,2018,9,16,7,259,37,3,1
ronaldo,Serie A,5,2018-09-23,A,Frosinone  ,LW,81,Left-footed shot,,secound_half,0,solo,2018,9,23,7,266,38,3,1
ronaldo,Serie A,8,2018-10-06,A,Udinese Calcio  ,LW,37,Left-footed shot,Mario Mandzukic,first_half,Mario Mandzukic,assisted,2018,10,6,6,279,40,4,1
ronaldo,Serie A,9,2018-10-20,H,Genoa  ,LW,18,Tap-in,,first_half,0,solo,2018,10,20,6,293,42,4,1
ronaldo,Serie A,10,2018-10-27,A,FC Empoli  ,CF,54,Penalty,,secound_half,0,solo,2018,10,27,6,300,43,4,1
ronaldo,Serie A,10,2018-10-27,A,FC Empoli  ,,70,Right-footed shot,Blaise Matuidi,secound_half,Blaise Matuidi,assisted,2018,10,27,6,300,43,4,1
ronaldo,Champions League,Group Stage,2018-11-07,H,Man Utd,CF,65,Right-footed shot,Leonardo Bonucci,secound_half,Leonardo Bonucci,assisted,2018,11,7,3,311,45,4,1
ronaldo,Serie A,12,2018-11-11,A,AC Milan  ,LW,81,Tap-in,,secound_half,0,solo,2018,11,11,7,315,45,4,1
ronaldo,Serie A,13,2018-11-24,H,SPAL  ,CF,29,Left-footed shot,Miralem Pjanic,first_half,Miralem Pjanic,assisted,2018,11,24,6,328,47,4,1
ronaldo,Serie A,14,2018-12-01,A,Fiorentina  ,LW,79,Penalty,,secound_half,0,solo,2018,12,1,6,335,48,4,1
ronaldo,Serie A,16,2018-12-15,A,Torino  ,LW,70,Penalty,,secound_half,0,solo,2018,12,15,6,349,50,4,1
ronaldo,Serie A,18,2018-12-26,A,Atalanta  ,CF,78,Header,Giorgio Chiellini,secound_half,Giorgio Chiellini,assisted,2018,12,26,3,360,52,4,1
ronaldo,Serie A,19,2018-12-29,H,Sampdoria  ,LW,2,Right-footed shot,Paulo Dybala,first_half,Paulo Dybala,assisted,2018,12,29,6,363,52,4,1
ronaldo,Serie A,19,2018-12-29,H,Sampdoria  ,,65,Penalty,,secound_half,0,solo,2018,12,29,6,363,52,4,1
ronaldo,Supercoppa Italiana,Final,2019-01-16,H,AC Milan,LW,61,Header,Miralem Pjanic,secound_half,Miralem Pjanic,assisted,2019,1,16,3,16,3,1,1
ronaldo,Serie A,21,2019-01-27,A,Lazio  ,LW,88,Penalty,,secound_half,0,solo,2019,1,27,7,27,4,1,1
ronaldo,Serie A,22,2019-02-02,H,Parma  ,LW,36,Right-footed shot,Blaise Matuidi,first_half,Blaise Matuidi,assisted,2019,2,2,6,33,5,1,1
ronaldo,Serie A,22,2019-02-02,H,Parma  ,,66,Header,Mario Mandzukic,secound_half,Mario Mandzukic,assisted,2019,2,2,6,33,5,1,1
ronaldo,Serie A,23,2019-02-10,A,Sassuolo  ,LW,70,Header,Miralem Pjanic,secound_half,Miralem Pjanic,assisted,2019,2,10,7,41,6,1,1
ronaldo,Serie A,24,2019-02-15,H,Frosinone  ,LW,63,Right-footed shot,Mario Mandzukic,secound_half,Mario Mandzukic,assisted,2019,2,15,5,46,7,1,1
ronaldo,Champions League,last 16,2019-03-12,H,Atlético Madrid,CF,27,Header,Federico Bernardeschi,first_half,Federico Bernardeschi,assisted,2019,3,12,2,71,11,1,1
ronaldo,Champions League,last 16,2019-03-12,H,Atlético Madrid,,49,Header,João Cancelo,secound_half,João Cancelo,assisted,2019,3,12,2,71,11,1,1
ronaldo,Champions League,last 16,2019-03-12,H,Atlético Madrid,,86,Penalty,,secound_half,0,solo,2019,3,12,2,71,11,1,1
ronaldo,Champions League,Quarter-Finals,2019-04-10,A,Ajax,LW,45,Header,João Cancelo,first_half,João Cancelo,assisted,2019,4,10,3,100,15,2,1
ronaldo,Champions League,Quarter-Finals,2019-04-16,H,Ajax,LW,28,Header,Miralem Pjanic,first_half,Miralem Pjanic,assisted,2019,4,16,2,106,16,2,1
ronaldo,Serie A,34,2019-04-27,A,Inter  ,CF,62,Left-footed shot,Miralem Pjanic,secound_half,Miralem Pjanic,assisted,2019,4,27,6,117,17,2,1
ronaldo,Serie A,35,2019-05-03,H,Torino  ,CF,84,Header,Leonardo Spinazzola,secound_half,Leonardo Spinazzola,assisted,2019,5,3,5,123,18,2,1
ronaldo,Serie A,2,2019-08-31,H,SSC Napoli  ,LW,62,Left-footed shot,Douglas Costa,secound_half,Douglas Costa,assisted,2019,8,31,6,243,35,3,1
ronaldo,Serie A,4,2019-09-21,H,Hellas Verona  ,LW,49,Penalty,,secound_half,0,solo,2019,9,21,6,264,38,3,1
ronaldo,Serie A,6,2019-09-28,H,SPAL  ,CF,78,Header,Paulo Dybala,secound_half,Paulo Dybala,assisted,2019,9,28,6,271,39,3,1
ronaldo,Champions League,Group Stage,2019-10-01,H,Bay. Leverkusen,CF,89,Right-footed shot,Paulo Dybala,secound_half,Paulo Dybala,assisted,2019,10,1,2,274,40,4,1
ronaldo,Serie A,8,2019-10-19,H,Bologna  ,CF,19,Right-footed shot,,first_half,0,solo,2019,10,19,6,292,42,4,1
ronaldo,Serie A,10,2019-10-30,H,Genoa  ,CF,906,Penalty,,extra_time,0,solo,2019,10,30,3,303,44,4,1
ronaldo,Serie A,14,2019-12-01,H,Sassuolo  ,CF,68,Penalty,,secound_half,0,solo,2019,12,1,7,335,48,4,1
ronaldo,Serie A,15,2019-12-07,A,Lazio  ,CF,25,Tap-in,Rodrigo Bentancur,first_half,Rodrigo Bentancur,assisted,2019,12,7,6,341,49,4,1
ronaldo,Champions League,Group Stage,2019-12-11,A,Bay. Leverkusen,CF,75,Right-footed shot,Paulo Dybala,secound_half,Paulo Dybala,assisted,2019,12,11,3,345,50,4,1
ronaldo,Serie A,16,2019-12-15,H,Udinese Calcio  ,CF,9,Right-footed shot,,first_half,0,solo,2019,12,15,7,349,50,4,1
ronaldo,Serie A,16,2019-12-15,H,Udinese Calcio  ,,37,Left-footed shot,Gonzalo Higuaín,first_half,Gonzalo Higuaín,assisted,2019,12,15,7,349,50,4,1
ronaldo,Serie A,17,2019-12-18,A,Sampdoria  ,LW,45,Header,Alex Sandro,first_half,Alex Sandro,assisted,2019,12,18,3,352,51,4,1
ronaldo,Serie A,18,2020-01-06,H,Cagliari Calcio  ,CF,49,Right-footed shot,,secound_half,0,solo,2020,1,6,1,6,2,1,1
ronaldo,Serie A,18,2020-01-06,H,Cagliari Calcio  ,,67,Penalty,,secound_half,0,solo,2020,1,6,1,6,2,1,1
ronaldo,Serie A,18,2020-01-06,H,Cagliari Calcio  ,,82,Left-footed shot,Douglas Costa,secound_half,Douglas Costa,assisted,2020,1,6,1,6,2,1,1
ronaldo,Serie A,19,2020-01-12,A,AS Roma  ,CF,10,Penalty,,first_half,0,solo,2020,1,12,7,12,2,1,1
ronaldo,Serie A,20,2020-01-19,H,Parma  ,CF,43,Deflected shot on goal,Blaise Matuidi,first_half,Blaise Matuidi,assisted,2020,1,19,7,19,3,1,1
ronaldo,Serie A,20,2020-01-19,H,Parma  ,,58,Right-footed shot,Paulo Dybala,secound_half,Paulo Dybala,assisted,2020,1,19,7,19,3,1,1
ronaldo,Coppa Italia,Quarter-Finals,2020-01-22,H,AS Roma,LW,26,Left-footed shot,Gonzalo Higuaín,first_half,Gonzalo Higuaín,assisted,2020,1,22,3,22,4,1,1
ronaldo,Serie A,21,2020-01-26,A,SSC Napoli  ,LW,90,Right-footed shot,Rodrigo Bentancur,secound_half,Rodrigo Bentancur,assisted,2020,1,26,7,26,4,1,1
ronaldo,Serie A,22,2020-02-02,H,Fiorentina  ,LW,40,Penalty,,first_half,0,solo,2020,2,2,7,33,5,1,1
ronaldo,Serie A,22,2020-02-02,H,Fiorentina  ,,80,Penalty,,secound_half,0,solo,2020,2,2,7,33,5,1,1
ronaldo,Serie A,23,2020-02-08,A,Hellas Verona  ,LW,65,Right-footed shot,Rodrigo Bentancur,secound_half,Rodrigo Bentancur,assisted,2020,2,8,6,39,6,1,1
ronaldo,Coppa Italia,Semi-Finals,2020-02-13,A,AC Milan,LW,901,Penalty,,extra_time,0,solo,2020,2,13,4,44,7,1,1
ronaldo,Serie A,25,2020-02-22,A,SPAL  ,LW,39,Tap-in,Juan Cuadrado,first_half,Juan Cuadrado,assisted,2020,2,22,6,53,8,1,1
ronaldo,Serie A,27,2020-06-22,A,Bologna  ,LW,23,Penalty,,first_half,0,solo,2020,6,22,1,174,26,2,1
ronaldo,Serie A,28,2020-06-26,H,Lecce  ,LW,62,Penalty,,secound_half,0,solo,2020,6,26,5,178,26,2,1
ronaldo,Serie A,29,2020-06-30,A,Genoa  ,LW,56,Long distance kick,Miralem Pjanic,secound_half,Miralem Pjanic,assisted,2020,6,30,2,182,27,2,1
ronaldo,Serie A,30,2020-07-04,H,Torino  ,LW,61,Direct free kick,,secound_half,0,solo,2020,7,4,6,186,27,3,1
ronaldo,Serie A,31,2020-07-07,A,AC Milan  ,LW,53,Left-footed shot,Juan Cuadrado,secound_half,Juan Cuadrado,assisted,2020,7,7,2,189,28,3,1
ronaldo,Serie A,32,2020-07-11,H,Atalanta  ,LW,55,Penalty,,secound_half,0,solo,2020,7,11,6,193,28,3,1
ronaldo,Serie A,32,2020-07-11,H,Atalanta  ,,90,Penalty,,secound_half,0,solo,2020,7,11,6,193,28,3,1
ronaldo,Serie A,34,2020-07-20,H,Lazio  ,LW,51,Penalty,,secound_half,0,solo,2020,7,20,1,202,30,3,1
ronaldo,Serie A,34,2020-07-20,H,Lazio  ,,54,Counter attack goal,Paulo Dybala,secound_half,Paulo Dybala,assisted,2020,7,20,1,202,30,3,1
ronaldo,Serie A,36,2020-07-26,H,Sampdoria  ,LW,457,Right-footed shot,Miralem Pjanic,extra_time,Miralem Pjanic,assisted,2020,7,26,7,208,30,3,1
ronaldo,Champions League,last 16,2020-08-07,H,Olympique Lyon,LW,43,Penalty,,first_half,0,solo,2020,8,7,5,220,32,3,1
ronaldo,Champions League,last 16,2020-08-07,H,Olympique Lyon,,60,Left-footed shot,Federico Bernardeschi,secound_half,Federico Bernardeschi,assisted,2020,8,7,5,220,32,3,1
ronaldo,Serie A,1,2020-09-20,H,Sampdoria  ,CF,88,Right-footed shot,Aaron Ramsey,secound_half,Aaron Ramsey,assisted,2020,9,20,7,264,38,3,1
ronaldo,Serie A,2,2020-09-27,A,AS Roma  ,CF,44,Penalty,,first_half,0,solo,2020,9,27,7,271,39,3,1
ronaldo,Serie A,2,2020-09-27,A,AS Roma  ,,69,Header,Danilo,secound_half,Danilo,assisted,2020,9,27,7,271,39,3,1
ronaldo,Serie A,6,2020-11-01,A,Spezia Calcio  ,CF,59,Right-footed shot,Álvaro Morata,secound_half,Álvaro Morata,assisted,2020,11,1,7,306,44,4,1
ronaldo,Serie A,6,2020-11-01,A,Spezia Calcio  ,,76,Penalty,,secound_half,0,solo,2020,11,1,7,306,44,4,1
ronaldo,Serie A,7,2020-11-08,A,Lazio  ,LW,15,Right-footed shot,Juan Cuadrado,first_half,Juan Cuadrado,assisted,2020,11,8,7,313,45,4,1
ronaldo,Serie A,8,2020-11-21,H,Cagliari Calcio  ,CF,38,Right-footed shot,Álvaro Morata,first_half,Álvaro Morata,assisted,2020,11,21,6,326,47,4,1
ronaldo,Serie A,8,2020-11-21,H,Cagliari Calcio  ,,42,Right-footed shot,Merih Demiral,first_half,Merih Demiral,assisted,2020,11,21,6,326,47,4,1
ronaldo,Champions League,Group Stage,2020-11-24,H,Ferencváros,CF,35,Left-footed shot,Juan Cuadrado,first_half,Juan Cuadrado,assisted,2020,11,24,2,329,48,4,1
ronaldo,Champions League,Group Stage,2020-12-02,H,Dynamo Kyiv,CF,57,Right-footed shot,Álvaro Morata,secound_half,Álvaro Morata,assisted,2020,12,2,3,337,49,4,1
ronaldo,Champions League,Group Stage,2020-12-08,A,FC Barcelona,CF,13,Penalty,,first_half,0,solo,2020,12,8,2,343,50,4,1
ronaldo,Champions League,Group Stage,2020-12-08,A,FC Barcelona,,52,Penalty,,secound_half,0,solo,2020,12,8,2,343,50,4,1
ronaldo,Serie A,11,2020-12-13,A,Genoa  ,CF,78,Penalty,,secound_half,0,solo,2020,12,13,7,348,50,4,1
ronaldo,Serie A,11,2020-12-13,A,Genoa  ,,89,Penalty,,secound_half,0,solo,2020,12,13,7,348,50,4,1
ronaldo,Serie A,13,2020-12-19,A,Parma  ,CF,26,Header,Álvaro Morata,first_half,Álvaro Morata,assisted,2020,12,19,6,354,51,4,1
ronaldo,Serie A,13,2020-12-19,A,Parma  ,,48,Left-footed shot,Aaron Ramsey,secound_half,Aaron Ramsey,assisted,2020,12,19,6,354,51,4,1
ronaldo,Serie A,15,2021-01-03,H,Udinese Calcio  ,CF,31,Right-footed shot,Aaron Ramsey,first_half,Aaron Ramsey,assisted,2021,1,3,7,3,53,1,1
ronaldo,Serie A,15,2021-01-03,H,Udinese Calcio  ,,70,Left-footed shot,Rodrigo Bentancur,secound_half,Rodrigo Bentancur,assisted,2021,1,3,7,3,53,1,1
messi,LaLiga,34,2005-05-01,H,Albacete  ,CF,901,Left-footed shot,Ronaldinho,extra_time,Ronaldinho,assisted,2005,5,1,7,121,17,2,1
messi,Champions League,Group Stage,2005-11-02,H,Panathinaikos,RW,34,Left-footed shot,,first_half,0,solo,2005,11,2,3,306,44,4,1
messi,LaLiga,13,2005-11-27,H,Racing  ,RW,51,Left-footed shot,Samuel Eto'o,secound_half,Samuel Eto'o,assisted,2005,11,27,7,331,47,4,1
messi,LaLiga,19,2006-01-15,H,Athletic  ,RW,50,Left-footed shot,Mark van Bommel,secound_half,Mark van Bommel,assisted,2006,1,15,7,15,2,1,1
messi,LaLiga,20,2006-01-22,H,Alavés  ,CF,82,Left-footed shot,Ronaldinho,secound_half,Ronaldinho,assisted,2006,1,22,7,22,3,1,1
messi,LaLiga,21,2006-01-29,A,RCD Mallorca  ,CF,75,Right-footed shot,Sylvinho,secound_half,Sylvinho,assisted,2006,1,29,7,29,4,1,1
messi,LaLiga,21,2006-01-29,A,RCD Mallorca  ,,83,Left-footed shot,Ronaldinho,secound_half,Ronaldinho,assisted,2006,1,29,7,29,4,1,1
messi,Copa del Rey,Quarter-Finals,2006-02-01,H,Real Zaragoza,CF,42,Header,Ludovic Giuly,first_half,Ludovic Giuly,assisted,2006,2,1,3,32,5,1,1
messi,LaLiga,24,2006-02-18,H,Real Betis  ,RW,84,Left-footed shot,,secound_half,0,solo,2006,2,18,6,49,7,1,1
messi,LaLiga,1,2006-08-28,A,Celta de Vigo  ,LW,59,Left-footed shot,Andrés Iniesta,secound_half,Andrés Iniesta,assisted,2006,8,28,1,240,35,3,1
messi,LaLiga,2,2006-09-09,H,CA Osasuna  ,RW,36,Left-footed shot,Samuel Eto'o,first_half,Samuel Eto'o,assisted,2006,9,9,6,252,36,3,1
messi,Champions League,Group Stage,2006-09-27,A,Werder Bremen,RW,89,Left-footed shot,Deco,secound_half,Deco,assisted,2006,9,27,3,270,39,3,1
messi,LaLiga,6,2006-10-15,H,Sevilla FC  ,RW,80,Right-footed shot,Xavi,secound_half,Xavi,assisted,2006,10,15,7,288,41,4,1
messi,LaLiga,26,2007-03-10,H,Real Madrid  ,RW,11,Left-footed shot,Samuel Eto'o,first_half,Samuel Eto'o,assisted,2007,3,10,6,69,10,1,1
messi,LaLiga,26,2007-03-10,H,Real Madrid  ,,28,Left-footed shot,,first_half,0,solo,2007,3,10,6,69,10,1,1
messi,LaLiga,26,2007-03-10,H,Real Madrid  ,,901,Left-footed shot,Ronaldinho,extra_time,Ronaldinho,assisted,2007,3,10,6,69,10,1,1
messi,LaLiga,27,2007-03-17,A,Recr. Huelva  ,RW,86,Left-footed shot,,secound_half,0,solo,2007,3,17,6,76,11,1,1
messi,LaLiga,28,2007-03-31,H,Dep. La Coruña  ,RW,45,Left-footed shot,Ronaldinho,first_half,Ronaldinho,assisted,2007,3,31,6,90,13,1,1
messi,Copa del Rey,Semi-Finals,2007-04-18,H,Getafe,RW,29,Solo run,Xavi,first_half,Xavi,assisted,2007,4,18,3,108,16,2,1
messi,Copa del Rey,Semi-Finals,2007-04-18,H,Getafe,,45,Left-footed shot,Deco,first_half,Deco,assisted,2007,4,18,3,108,16,2,1
messi,LaLiga,35,2007-05-20,A,Atlético Madrid  ,RW,39,Left-footed shot,Samuel Eto'o,first_half,Samuel Eto'o,assisted,2007,5,20,7,140,20,2,1
messi,LaLiga,35,2007-05-20,A,Atlético Madrid  ,,80,Left-footed shot,Giovanni van Bronckhorst,secound_half,Giovanni van Bronckhorst,assisted,2007,5,20,7,140,20,2,1
messi,LaLiga,37,2007-06-09,H,Espanyol  ,RW,43,,Gianluca Zambrotta,first_half,Gianluca Zambrotta,assisted,2007,6,9,6,160,23,2,1
messi,LaLiga,37,2007-06-09,H,Espanyol  ,,57,Right-footed shot,Deco,secound_half,Deco,assisted,2007,6,9,6,160,23,2,1
messi,LaLiga,38,2007-06-17,A,Gimnàstic  ,RW,34,Left-footed shot,Deco,first_half,Deco,assisted,2007,6,17,7,168,24,2,1
messi,LaLiga,38,2007-06-17,A,Gimnàstic  ,,51,Left-footed shot,Deco,secound_half,Deco,assisted,2007,6,17,7,168,24,2,1
messi,Champions League,Group Stage,2007-09-19,H,Olympique Lyon,RW,82,Left-footed shot,Andrés Iniesta,secound_half,Andrés Iniesta,assisted,2007,9,19,3,262,38,3,1
messi,LaLiga,4,2007-09-22,H,Sevilla FC  ,RW,72,Left-footed shot,Thierry Henry,secound_half,Thierry Henry,assisted,2007,9,22,6,265,38,3,1
messi,LaLiga,4,2007-09-22,H,Sevilla FC  ,,79,Penalty,,secound_half,0,solo,2007,9,22,6,265,38,3,1
messi,LaLiga,5,2007-09-26,H,Real Zaragoza  ,RW,5,Left-footed shot,Thierry Henry,first_half,Thierry Henry,assisted,2007,9,26,3,269,39,3,1
messi,LaLiga,5,2007-09-26,H,Real Zaragoza  ,,10,Left-footed shot,Deco,first_half,Deco,assisted,2007,9,26,3,269,39,3,1
messi,LaLiga,6,2007-09-29,A,Levante  ,RW,50,Left-footed shot,Deco,secound_half,Deco,assisted,2007,9,29,6,272,39,3,1
messi,Champions League,Group Stage,2007-10-02,A,VfB Stuttgart,RW,66,Deflected shot on goal,Thierry Henry,secound_half,Thierry Henry,assisted,2007,10,2,2,275,40,4,1
messi,LaLiga,7,2007-10-07,H,Atlético Madrid  ,RW,19,Left-footed shot,Ronaldinho,first_half,Ronaldinho,assisted,2007,10,7,7,280,40,4,1
messi,LaLiga,9,2007-10-28,H,UD Almería  ,RW,80,Penalty,,secound_half,0,solo,2007,10,28,7,301,43,4,1
messi,Champions League,Group Stage,2007-11-07,H,Rangers,RW,41,Left-footed shot,Ronaldinho,first_half,Ronaldinho,assisted,2007,11,7,3,311,45,4,1
messi,LaLiga,13,2007-11-24,H,Recr. Huelva  ,RW,81,Penalty,,secound_half,0,solo,2007,11,24,6,328,47,4,1
messi,Champions League,Group Stage,2007-11-27,A,Olympique Lyon,RW,58,Penalty,,secound_half,0,solo,2007,11,27,2,331,48,4,1
messi,Champions League,last 16,2008-02-20,A,Celtic,RW,18,Left-footed shot,Deco,first_half,Deco,assisted,2008,2,20,3,51,8,1,1
messi,Champions League,last 16,2008-02-20,A,Celtic,,79,Left-footed shot,,secound_half,0,solo,2008,2,20,3,51,8,1,1
messi,LaLiga,25,2008-02-24,H,Levante  ,RW,44,Left-footed shot,Xavi,first_half,Xavi,assisted,2008,2,24,7,55,8,1,1
messi,LaLiga,35,2008-05-04,H,Valencia  ,RW,5,Penalty,,first_half,0,solo,2008,5,4,7,125,18,2,1
messi,LaLiga,2,2008-09-13,H,Racing  ,RW,70,Penalty,,secound_half,0,solo,2008,9,13,6,257,37,3,1
